TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2015-01-22 15:04:55.0000,0,0,2015-01-22 15:06:33.0000,0,0
2015-01-22 15:04:55.0006,-0.3,-0.3,2015-01-22 15:06:33.0006,-0.2,-0.5
2015-01-22 15:04:55.0012,-0.7,-0.2,2015-01-22 15:06:33.0012,-0.3,-0.5
2015-01-22 15:04:55.0018,-0.9,-0.2,2015-01-22 15:06:33.0018,-0.3,-0.4
2015-01-22 15:04:55.0024,-0.8,-0.1,2015-01-22 15:06:33.0024,-0.2,-0.4
2015-01-22 15:04:55.0030,-0.8,0,2015-01-22 15:06:33.0030,0,-0.1
2015-01-22 15:04:55.0035,-0.8,0,2015-01-22 15:06:33.0035,0,-0.1
2015-01-22 15:04:55.0041,-0.9,0.2,2015-01-22 15:06:33.0041,0.1,0
2015-01-22 15:04:55.0047,-0.9,0.2,2015-01-22 15:06:33.0047,0.2,0
2015-01-22 15:04:55.0053,-0.8,0.4,2015-01-22 15:06:33.0053,0.3,0.1
2015-01-22 15:04:55.0059,-0.8,0.5,2015-01-22 15:06:33.0059,0.4,0
2015-01-22 15:04:55.0065,-0.7,0.7,2015-01-22 15:06:33.0065,0.5,0.1
2015-01-22 15:04:55.0071,-0.8,0.8,2015-01-22 15:06:33.0071,0.5,0
2015-01-22 15:04:55.0077,-0.7,1,2015-01-22 15:06:33.0077,0.4,-0.1
2015-01-22 15:04:55.0083,-0.5,1.2,2015-01-22 15:06:33.0083,0.4,-0.2
2015-01-22 15:04:55.0089,-0.5,1.3,2015-01-22 15:06:33.0089,0.3,-0.2
2015-01-22 15:04:55.0094,-0.9,1.4,2015-01-22 15:06:33.0094,0.1,-0.3
2015-01-22 15:04:55.0100,-0.9,1.6,2015-01-22 15:06:33.0100,0.1,-0.4
2015-01-22 15:04:55.0106,-0.8,1.7,2015-01-22 15:06:33.0106,0.1,-0.4
2015-01-22 15:04:55.0112,-0.7,1.6,2015-01-22 15:06:33.0112,0.1,-0.5
2015-01-22 15:04:55.0118,-0.6,1.6,2015-01-22 15:06:33.0118,0.1,-0.6
2015-01-22 15:04:55.0124,-0.5,1.5,2015-01-22 15:06:33.0124,0.2,-0.6
2015-01-22 15:04:55.0130,-0.4,1.3,2015-01-22 15:06:33.0130,0.2,-0.7
2015-01-22 15:04:55.0136,-0.2,1.1,2015-01-22 15:06:33.0136,0.2,-0.8
2015-01-22 15:04:55.0142,-0.1,0.8,2015-01-22 15:06:33.0142,0.2,-1
2015-01-22 15:04:55.0148,-0.1,0.4,2015-01-22 15:06:33.0148,0.1,-1.1
2015-01-22 15:04:55.0153,-0.1,0,2015-01-22 15:06:33.0153,0,-1.2
2015-01-22 15:04:55.0159,-0.2,-0.2,2015-01-22 15:06:33.0159,-0.2,-1.3
2015-01-22 15:04:55.0165,-0.3,-0.5,2015-01-22 15:06:33.0165,-0.2,-1.4
2015-01-22 15:04:55.0171,-0.5,-0.6,2015-01-22 15:06:33.0171,-0.2,-1.3
2015-01-22 15:04:55.0177,-1,-0.8,2015-01-22 15:06:33.0177,-0.4,-1.4
2015-01-22 15:04:55.0183,-1.2,-1,2015-01-22 15:06:33.0183,-0.4,-1.4
2015-01-22 15:04:55.0189,-1.4,-1.1,2015-01-22 15:06:33.0189,-0.4,-1.5
2015-01-22 15:04:55.0195,-1.4,-1.1,2015-01-22 15:06:33.0195,-0.4,-1.6
2015-01-22 15:04:55.0201,-1.4,-1,2015-01-22 15:06:33.0201,-0.3,-1.6
2015-01-22 15:04:55.0207,-1.4,-0.9,2015-01-22 15:06:33.0207,-0.4,-1.6
2015-01-22 15:04:55.0212,-1.6,-0.9,2015-01-22 15:06:33.0212,-0.4,-1.5
2015-01-22 15:04:55.0218,-1.4,-0.8,2015-01-22 15:06:33.0218,-0.3,-1.4
2015-01-22 15:04:55.0224,-1.4,-0.7,2015-01-22 15:06:33.0224,-0.1,-1.3
2015-01-22 15:04:55.0230,-1.4,-0.7,2015-01-22 15:06:33.0230,-0.1,-1.4
2015-01-22 15:04:55.0236,-1.6,-0.6,2015-01-22 15:06:33.0236,0,-1.4
2015-01-22 15:04:55.0242,-1.9,-0.6,2015-01-22 15:06:33.0242,0,-1.3
